pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
3599285,1526344339,e,1,tcp,1,192.168.100.3,902,192.168.100.147,51614,2,120,RST,1,1526344339,1102,0,1.30E-05,1.30E-05,2.60E-05,0,2.60E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599286,1526344339,e,1,tcp,1,192.168.100.3,1113,192.168.100.147,51614,2,120,RST,1,1526344339,1103,0,1.30E-05,1.30E-05,2.60E-05,0,2.60E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599287,1526344339,e,1,tcp,1,192.168.100.3,16012,192.168.100.147,51614,2,120,RST,1,1526344339,1104,0,1.30E-05,1.30E-05,2.60E-05,0,2.60E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599288,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,4446,2,120,RST,1,1526344339,4073,4.00E-06,4.00E-06,0,4.00E-06,4.00E-06,4.00E-06,1,1,60,60,250000,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,500000,180,180,1,Reconnaissance,Service_Scan
3599289,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,16001,2,120,RST,1,1526344339,4074,3.00E-06,3.00E-06,0,3.00E-06,3.00E-06,3.00E-06,1,1,60,60,333333.3125,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,666667,180,180,1,Reconnaissance,Service_Scan
3599290,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,2381,2,120,RST,1,1526344339,4075,3.00E-06,3.00E-06,0,3.00E-06,3.00E-06,3.00E-06,1,1,60,60,333333.3125,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,666667,180,180,1,Reconnaissance,Service_Scan
3599291,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,9220,2,120,RST,1,1526344339,4076,4.00E-06,4.00E-06,0,4.00E-06,4.00E-06,4.00E-06,1,1,60,60,250000,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,500000,180,180,1,Reconnaissance,Service_Scan
3599292,1526344339,e,1,tcp,1,192.168.100.3,12000,192.168.100.147,51614,2,120,RST,1,1526344339,1105,0,1.30E-05,1.30E-05,2.60E-05,0,2.60E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599293,1526344339,e,1,tcp,1,192.168.100.3,3221,192.168.100.147,51614,2,120,RST,1,1526344339,1106,0,1.30E-05,1.30E-05,2.60E-05,0,2.60E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599294,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,8089,2,120,RST,1,1526344339,4077,5.00E-06,5.00E-06,0,5.00E-06,5.00E-06,5.00E-06,1,1,60,60,200000,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,400000,180,180,1,Reconnaissance,Service_Scan
3599295,1526344339,e,1,tcp,1,192.168.100.3,1311,192.168.100.147,51614,2,120,RST,1,1526344339,1107,0,1.40E-05,1.40E-05,2.70E-05,0,2.70E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599296,1526344339,e,1,tcp,1,192.168.100.3,6100,192.168.100.147,51614,2,120,RST,1,1526344339,1108,0,1.40E-05,1.40E-05,2.70E-05,0,2.70E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599297,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,1455,2,120,RST,1,1526344339,4078,5.00E-06,5.00E-06,0,5.00E-06,5.00E-06,5.00E-06,1,1,60,60,200000,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,400000,180,180,1,Reconnaissance,Service_Scan
3599298,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,1114,2,120,RST,1,1526344339,4079,4.00E-06,4.00E-06,0,4.00E-06,4.00E-06,4.00E-06,1,1,60,60,250000,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,500000,180,180,1,Reconnaissance,Service_Scan
3599299,1526344339,e,1,tcp,1,192.168.100.147,51614,192.168.100.3,1092,2,120,RST,1,1526344339,4080,5.00E-06,5.00E-06,0,5.00E-06,5.00E-06,5.00E-06,1,1,60,60,200000,0,0,10800,10800,180,180,201,2,3205.3,3205.3,90,90,3205.3,400000,180,180,1,Reconnaissance,Service_Scan
3599300,1526344339,e,1,tcp,1,192.168.100.3,2068,192.168.100.147,51614,2,120,RST,1,1526344339,1109,0,1.40E-05,1.40E-05,2.70E-05,0,2.70E-05,2,0,120,0,0,0,0,1260,1260,21,21,201,21,583333,583333,10,10,0,583333,21,21,1,Reconnaissance,Service_Scan
3599301,1526344339,e,1,tcp,1,192.168.100.147,49730,192.168.100.3,25,8,579,FIN,6,1526344339,4082,0.01308,0.01308,0,0.01308,0.01308,0.01308,5,3,338,241,535.168213,305.810394,152.905197,38543,127367,305,1001,715,8,5.07693,4.48826,93,22,611.621,611.621,535,198,1,Reconnaissance,Service_Scan
3599302,1526344339,e,1,tcp,1,192.168.100.147,47684,192.168.100.3,21,9,630,FIN,6,1526344339,4083,0.014748,0.014748,0,0.014748,0.014748,0.014748,5,4,338,292,542.446472,271.223236,203.417419,38543,127367,305,1001,715,9,5.07693,4.48826,93,22,610.252,610.252,535,198,1,Reconnaissance,Service_Scan
3599303,1526344339,e,1,tcp,1,192.168.100.147,48324,192.168.100.3,22,9,654,FIN,6,1526344339,4084,0.026516,0.026516,0,0.026516,0.026516,0.026516,5,4,338,316,301.70462,150.85231,113.139236,38543,127367,305,1001,715,9,5.07693,4.48826,93,22,339.418,339.418,535,198,1,Reconnaissance,Service_Scan
3599304,1526344339,e,1,tcp,1,192.168.100.147,46284,192.168.100.3,143,9,742,FIN,6,1526344339,4088,0.037508,0.037508,0,0.037508,0.037508,0.037508,5,4,338,404,213.287827,106.643913,79.982941,38543,127367,305,1001,715,9,5.07693,4.48826,93,22,239.949,239.949,535,198,1,Reconnaissance,Service_Scan
3599305,1526344339,e,1,tcp,1,192.168.100.147,59452,192.168.100.3,587,8,579,FIN,6,1526344339,4090,0.012135,0.012135,0,0.012135,0.012135,0.012135,5,3,338,241,576.843872,329.625061,164.812531,38543,127367,305,1001,715,8,5.07693,4.48826,93,22,659.25,659.25,535,198,1,Reconnaissance,Service_Scan
3599306,1526344339,e,1,tcp,1,192.168.100.147,45420,192.168.100.3,3306,9,705,FIN,6,1526344339,4093,0.009679,0.009679,0,0.009679,0.009679,0.009679,5,4,338,367,826.531677,413.265839,309.949371,38543,127367,305,1001,715,9,5.07693,4.48826,93,22,929.848,929.848,535,198,1,Reconnaissance,Service_Scan
3599307,1526344335,e,1,tcp,1,192.168.100.149,33738,192.168.100.3,80,10,1826,FIN,6,1526344341,2096,6.018247,0.005557,0.005416,0.011115,0.000142,0.010973,5,5,356,1470,1.495452,0.664645,0.664645,34546,127367,251,1001,715,230,4.03286,4.48826,93,16,1.66161,12.6614,535,134,1,Reconnaissance,Service_Scan
3599308,1526344335,e,1,tcp,1,192.168.100.149,47200,192.168.100.3,465,12,2347,FIN,6,1526344341,2099,6.019314,0.006113,0.005976,0.012226,0.000137,0.012089,7,5,558,1789,1.827451,0.996791,0.664528,34546,127367,251,1001,715,89,4.03286,4.48826,93,16,1.99358,4.88211,535,134,1,Reconnaissance,Service_Scan
3599309,1526344335,e,1,tcp,1,192.168.100.149,49638,192.168.100.3,993,10,2326,RST,1,1526344341,2101,6.024693,0.008835,0.008769,0.01767,6.60E-05,0.017604,6,4,492,1834,1.493852,0.829918,0.497951,34546,127367,251,1001,715,92,4.03286,4.48826,93,16,1.65984,5.01092,180,57,1,Reconnaissance,Service_Scan
3599310,1526344335,e,1,tcp,1,192.168.100.149,59206,192.168.100.3,110,12,887,FIN,6,1526344341,2097,6.019501,0.025833,0.01361,0.051666,0.012223,0.039443,7,5,474,413,1.827394,0.99676,0.664507,34546,127367,251,1001,715,36,4.03286,4.48826,93,16,1.99352,1.99287,535,134,1,Reconnaissance,Service_Scan
3599311,1526344335,e,1,tcp,1,192.168.100.149,42802,192.168.100.3,995,12,2458,FIN,6,1526344341,2102,6.034592,0.013803,0.013697,0.027606,0.000106,0.0275,7,5,558,1900,1.822824,0.994268,0.662845,34546,127367,251,1001,715,136,4.03286,4.48826,93,16,1.98854,3.21456,535,134,1,Reconnaissance,Service_Scan
3599312,1526344341,e,1,tcp,1,192.168.100.149,47210,192.168.100.3,465,18,3341,FIN,6,1526344341,4095,0.056749,0.056749,0,0.056749,0.056749,0.056749,11,7,1251,2090,299.564758,176.214554,105.728737,34546,127367,251,1001,715,89,4.03286,4.48826,93,16,317.186,4.88211,535,134,1,Reconnaissance,Service_Scan
3599313,1526344341,e,1,tcp,1,192.168.100.149,49646,192.168.100.3,993,21,3918,RST,1,1526344341,4096,0.098393,0.098393,0,0.098393,0.098393,0.098393,12,9,1305,2613,203.266495,111.79657,81.306595,34546,127367,251,1001,715,92,4.03286,4.48826,93,16,213.43,5.01092,180,57,1,Reconnaissance,Service_Scan
3599314,1526344337,e,1,tcp,1,192.168.100.148,47224,192.168.100.3,465,12,2347,FIN,6,1526344343,3076,6.019639,0.006237,0.006145,0.012474,9.20E-05,0.012382,7,5,558,1789,1.827352,0.996737,0.664492,35494,127367,267,1001,715,89,3.98803,4.48826,93,16,1.99348,4.88211,535,133,1,Reconnaissance,Service_Scan
3599315,1526344337,e,1,tcp,1,192.168.100.148,48282,192.168.100.3,995,12,2458,FIN,6,1526344343,3078,6.031698,0.012346,0.012211,0.024691,0.000134,0.024557,7,5,558,1900,1.823699,0.994745,0.663163,35494,127367,267,1001,715,136,3.98803,4.48826,93,16,1.98949,3.21456,535,133,1,Reconnaissance,Service_Scan
3599316,1526344337,e,1,tcp,1,192.168.100.148,52746,192.168.100.3,110,12,887,FIN,6,1526344343,3073,6.020683,0.027445,0.014105,0.054891,0.013341,0.04155,7,5,474,413,1.827035,0.996565,0.664376,35494,127367,267,1001,715,36,3.98803,4.48826,93,16,1.99313,1.99287,535,133,1,Reconnaissance,Service_Scan
3599317,1526344337,e,1,tcp,1,192.168.100.148,59836,192.168.100.3,80,10,1826,FIN,6,1526344343,3074,6.018706,0.005743,0.005619,0.011486,0.000124,0.011362,5,5,356,1470,1.495338,0.664595,0.664595,35494,127367,267,1001,715,230,3.98803,4.48826,93,16,1.66149,12.6614,535,133,1,Reconnaissance,Service_Scan
3599318,1526344337,e,1,tcp,1,192.168.100.148,60960,192.168.100.3,993,10,2326,RST,1,1526344343,3079,6.032307,0.012618,0.012545,0.025235,7.20E-05,0.025163,6,4,492,1834,1.491966,0.82887,0.497322,35494,127367,267,1001,715,92,3.98803,4.48826,93,16,1.65774,5.01092,180,56,1,Reconnaissance,Service_Scan
3599319,1526344343,e,1,tcp,1,192.168.100.148,47234,192.168.100.3,465,17,3275,FIN,6,1526344343,4098,0.061897,0.061897,0,0.061897,0.061897,0.061897,10,7,1185,2090,258.493958,145.402847,96.935234,35494,127367,267,1001,715,89,3.98803,4.48826,93,16,274.65,4.88211,535,133,1,Reconnaissance,Service_Scan
3599320,1526344343,e,1,tcp,1,192.168.100.148,60970,192.168.100.3,993,20,3852,RST,1,1526344343,4100,0.09715,0.09715,0,0.09715,0.09715,0.09715,11,9,1239,2613,195.573853,102.933609,82.346886,35494,127367,267,1001,715,92,3.98803,4.48826,93,16,205.867,5.01092,180,56,1,Reconnaissance,Service_Scan
3599321,1526344333,e,1,tcp,1,192.168.100.150,41282,192.168.100.3,53,10,791,FIN,6,1526344344,1092,11.008331,0.009973,0.01387,0.029918,0.000127,0.029588,6,4,436,355,0.817563,0.454201,0.272521,18784,127367,178,1001,715,80,5.50283,4.48826,93,39,0.908403,1.81555,535,70,1,Reconnaissance,Service_Scan
3599322,1526344344,e,1,tcp,1,192.168.100.150,41306,192.168.100.3,53,10,704,FIN,6,1526344344,4101,0.000428,0.000428,0,0.000428,0.000428,0.000428,6,4,418,286,21028.03711,11682.24316,7009.345703,18784,127367,178,1001,715,80,5.50283,4.48826,93,39,23364.5,1.81555,535,70,1,Reconnaissance,Service_Scan
3599323,1526344339,e,1,tcp,1,192.168.100.150,41400,192.168.100.3,995,24,4184,RST,1,1526344345,3088,6.050285,0.044861,0.044181,0.089721,0.00068,0.089041,14,10,1484,2700,3.801474,2.148659,1.487533,18784,127367,178,1001,715,136,5.50283,4.48826,93,39,3.96676,3.21456,180,24,1,Reconnaissance,Service_Scan
3599324,1526344345,e,1,tcp,1,192.168.100.150,57690,192.168.100.3,80,10,1753,FIN,6,1526344345,4102,0.010515,0.010515,0,0.010515,0.010515,0.010515,5,5,955,798,855.920105,380.408936,380.408936,18784,127367,178,1001,715,230,5.50283,4.48826,93,39,951.022,12.6614,535,70,1,Reconnaissance,Service_Scan
3599325,1526344345,e,1,tcp,1,192.168.100.150,57692,192.168.100.3,80,10,1826,FIN,6,1526344345,4103,0.008753,0.008753,0,0.008753,0.008753,0.008753,5,5,356,1470,1028.218872,456.986176,456.986176,18784,127367,178,1001,715,230,5.50283,4.48826,93,39,1142.47,12.6614,535,70,1,Reconnaissance,Service_Scan
3599326,1526344345,e,1,tcp,1,192.168.100.150,57694,192.168.100.3,80,10,1332,FIN,6,1526344345,4104,0.001832,0.001832,0,0.001832,0.001832,0.001832,5,5,513,819,4912.663574,2183.40625,2183.40625,18784,127367,178,1001,715,230,5.50283,4.48826,93,39,5458.52,12.6614,535,70,1,Reconnaissance,Service_Scan
3599327,1526344345,e,1,tcp,1,192.168.100.150,57696,192.168.100.3,80,10,1827,FIN,6,1526344345,4105,0.001173,0.001173,0,0.001173,0.001173,0.001173,6,4,443,1384,7672.634277,4262.574707,2557.544922,18784,127367,178,1001,715,230,5.50283,4.48826,93,39,8525.15,12.6614,535,70,1,Reconnaissance,Service_Scan
3599328,1526344345,e,1,tcp,1,192.168.100.150,57698,192.168.100.3,80,10,1294,FIN,6,1526344345,4106,0.000813,0.000813,0,0.000813,0.000813,0.000813,5,5,494,800,11070.11035,4920.049316,4920.049316,18784,127367,178,1001,715,230,5.50283,4.48826,93,39,12300.1,12.6614,535,70,1,Reconnaissance,Service_Scan
3599329,1526344339,e,1,tcp,1,192.168.100.147,53680,192.168.100.3,80,10,1826,FIN,6,1526344345,4086,6.02031,0.006543,0.006386,0.013087,0.000158,0.012929,5,5,356,1470,1.49494,0.664418,0.664418,38543,127367,305,1001,715,230,5.07693,4.48826,93,22,1.66104,12.6614,535,198,1,Reconnaissance,Service_Scan
3599330,1526344339,e,1,tcp,1,192.168.100.147,48306,192.168.100.3,465,12,2347,FIN,6,1526344345,4089,6.021501,0.007146,0.006975,0.014291,0.000171,0.01412,7,5,558,1789,1.826787,0.996429,0.664286,38543,127367,305,1001,715,89,5.07693,4.48826,93,22,1.99286,4.88211,535,198,1,Reconnaissance,Service_Scan
3599331,1526344339,e,1,tcp,1,192.168.100.147,37546,192.168.100.3,993,12,2458,FIN,6,1526344345,4091,6.030444,0.011626,0.011437,0.023251,0.000188,0.023063,7,5,558,1900,1.824078,0.994952,0.663301,38543,127367,305,1001,715,92,5.07693,4.48826,93,22,1.9899,5.01092,535,198,1,Reconnaissance,Service_Scan
3599332,1526344339,e,1,tcp,1,192.168.100.147,58066,192.168.100.3,995,12,2458,FIN,6,1526344345,4092,6.025912,0.009363,0.009168,0.018726,0.000195,0.018531,7,5,558,1900,1.82545,0.9957,0.6638,38543,127367,305,1001,715,136,5.07693,4.48826,93,22,1.9914,3.21456,535,198,1,Reconnaissance,Service_Scan
3599333,1526344339,e,1,tcp,1,192.168.100.147,59600,192.168.100.3,110,12,887,FIN,6,1526344345,4087,6.024238,0.024595,0.007743,0.04919,0.016852,0.032338,7,5,474,413,1.825957,0.995977,0.663984,38543,127367,305,1001,715,36,5.07693,4.48826,93,22,1.99195,1.99287,535,198,1,Reconnaissance,Service_Scan
3599334,1526344345,e,1,tcp,1,192.168.100.147,48316,192.168.100.3,465,18,3341,FIN,6,1526344345,4107,0.050731,0.050731,0,0.050731,0.050731,0.050731,11,7,1251,2090,335.10083,197.118134,118.270882,38543,127367,305,1001,715,89,5.07693,4.48826,93,22,354.813,4.88211,535,198,1,Reconnaissance,Service_Scan
3599335,1526344345,e,1,tcp,1,192.168.100.147,37556,192.168.100.3,993,19,3786,RST,1,1526344345,4109,0.076921,0.076921,0,0.076921,0.076921,0.076921,11,8,1239,2547,234.006317,130.00351,91.002457,38543,127367,305,1001,715,92,5.07693,4.48826,93,22,247.007,5.01092,180,43,1,Reconnaissance,Service_Scan
3599336,1526344335,e,1,tcp,1,192.168.100.149,43432,192.168.100.3,53,10,791,FIN,6,1526344346,2094,11.013658,0.000273,9.50E-05,0.000819,0.000177,0.000402,6,4,436,355,0.817167,0.453982,0.272389,34546,127367,251,1001,715,80,4.03286,4.48826,93,16,0.907964,1.81555,535,134,1,Reconnaissance,Service_Scan
3599337,1526344346,e,1,tcp,1,192.168.100.149,43456,192.168.100.3,53,10,704,FIN,6,1526344346,4110,0.000523,0.000523,0,0.000523,0.000523,0.000523,6,4,418,286,17208.41211,9560.228516,5736.137207,34546,127367,251,1001,715,80,4.03286,4.48826,93,16,19120.5,1.81555,535,134,1,Reconnaissance,Service_Scan
3599338,1526344341,e,1,tcp,1,192.168.100.149,42810,192.168.100.3,995,26,4316,RST,1,1526344347,4097,6.049118,0.044409,0.043852,0.088818,0.000557,0.088261,15,11,1550,2766,4.132834,2.314387,1.653134,34546,127367,251,1001,715,136,4.03286,4.48826,93,16,4.29815,3.21456,180,57,1,Reconnaissance,Service_Scan
3599339,1526344347,e,1,tcp,1,192.168.100.149,33762,192.168.100.3,80,10,1826,FIN,6,1526344347,4111,0.01008,0.01008,0,0.01008,0.01008,0.01008,5,5,356,1470,892.857117,396.825378,396.825378,34546,127367,251,1001,715,230,4.03286,4.48826,93,16,992.063,12.6614,535,134,1,Reconnaissance,Service_Scan
3599340,1526344347,e,1,tcp,1,192.168.100.149,33764,192.168.100.3,80,10,1332,FIN,6,1526344347,4112,0.00879,0.00879,0,0.00879,0.00879,0.00879,5,5,513,819,1023.890747,455.062561,455.062561,34546,127367,251,1001,715,230,4.03286,4.48826,93,16,1137.66,12.6614,535,134,1,Reconnaissance,Service_Scan
3599341,1526344347,e,1,tcp,1,192.168.100.149,33766,192.168.100.3,80,10,1753,FIN,6,1526344347,4113,0.00501,0.00501,0,0.00501,0.00501,0.00501,5,5,955,798,1796.407227,798.403198,798.403198,34546,127367,251,1001,715,230,4.03286,4.48826,93,16,1996.01,12.6614,535,134,1,Reconnaissance,Service_Scan
3599342,1526344347,e,1,tcp,1,192.168.100.149,33768,192.168.100.3,80,10,1827,FIN,6,1526344347,4114,0.001374,0.001374,0,0.001374,0.001374,0.001374,6,4,443,1384,6550.218262,3639.010254,2183.40625,34546,127367,251,1001,715,230,4.03286,4.48826,93,16,7278.02,12.6614,535,134,1,Reconnaissance,Service_Scan
3599343,1526344347,e,1,tcp,1,192.168.100.149,33770,192.168.100.3,80,10,1294,FIN,6,1526344347,4115,0.000905,0.000905,0,0.000905,0.000905,0.000905,5,5,494,800,9944.750977,4419.88916,4419.88916,34546,127367,251,1001,715,230,4.03286,4.48826,93,16,11049.7,12.6614,535,134,1,Reconnaissance,Service_Scan
3599344,1526344337,e,1,tcp,1,192.168.100.148,49484,192.168.100.3,53,10,791,FIN,6,1526344348,3070,11.013104,0.005044,0.006865,0.015132,0.000161,0.014752,6,4,436,355,0.817208,0.454005,0.272403,35494,127367,267,1001,715,80,3.98803,4.48826,93,16,0.908009,1.81555,535,133,1,Reconnaissance,Service_Scan
3599345,1526344348,e,1,tcp,1,192.168.100.148,49508,192.168.100.3,53,10,704,FIN,6,1526344348,4116,0.000536,0.000536,0,0.000536,0.000536,0.000536,6,4,418,286,16791.04492,9328.358398,5597.014648,35494,127367,267,1001,715,80,3.98803,4.48826,93,16,18656.7,1.81555,535,133,1,Reconnaissance,Service_Scan
3599346,1526344343,e,1,tcp,1,192.168.100.148,48288,192.168.100.3,995,26,4316,RST,1,1526344349,4099,6.068501,0.055363,0.054744,0.110726,0.000619,0.110107,15,11,1550,2766,4.119634,2.306995,1.647853,35494,127367,267,1001,715,136,3.98803,4.48826,93,16,4.28442,3.21456,180,56,1,Reconnaissance,Service_Scan
3599347,1526344349,e,1,tcp,1,192.168.100.148,59860,192.168.100.3,80,10,1753,FIN,6,1526344349,4117,0.008647,0.008647,0,0.008647,0.008647,0.008647,5,5,955,798,1040.823364,462.588165,462.588165,35494,127367,267,1001,715,230,3.98803,4.48826,93,16,1156.47,12.6614,535,133,1,Reconnaissance,Service_Scan
3599348,1526344349,e,1,tcp,1,192.168.100.148,59862,192.168.100.3,80,10,1826,FIN,6,1526344349,4118,0.009119,0.009119,0,0.009119,0.009119,0.009119,5,5,356,1470,986.950317,438.644562,438.644562,35494,127367,267,1001,715,230,3.98803,4.48826,93,16,1096.61,12.6614,535,133,1,Reconnaissance,Service_Scan
3599349,1526344349,e,1,tcp,1,192.168.100.148,59864,192.168.100.3,80,10,1332,FIN,6,1526344349,4119,0.00777,0.00777,0,0.00777,0.00777,0.00777,5,5,513,819,1158.301147,514.800537,514.800537,35494,127367,267,1001,715,230,3.98803,4.48826,93,16,1287,12.6614,535,133,1,Reconnaissance,Service_Scan
3599350,1526344349,e,1,tcp,1,192.168.100.148,59866,192.168.100.3,80,10,1827,FIN,6,1526344349,4120,0.001299,0.001299,0,0.001299,0.001299,0.001299,6,4,443,1384,6928.40625,3849.114746,2309.46875,35494,127367,267,1001,715,230,3.98803,4.48826,93,16,7698.23,12.6614,535,133,1,Reconnaissance,Service_Scan
3599351,1526344349,e,1,tcp,1,192.168.100.148,59868,192.168.100.3,80,10,1294,FIN,6,1526344349,4121,0.000818,0.000818,0,0.000818,0.000818,0.000818,5,5,494,800,11002.44531,4889.975586,4889.975586,35494,127367,267,1001,715,230,3.98803,4.48826,93,16,12224.9,12.6614,535,133,1,Reconnaissance,Service_Scan
3599352,1526344326,e,1,arp,2,192.168.100.150,-1,192.168.100.3,-1,54,3240,CON,2,1526345479,17,1152.328247,4.40E-05,2.90E-05,0.0012,2.00E-06,9.50E-05,27,27,1620,1620,0.045994,0.022563,0.022563,18784,127367,178,1001,256,256,0.0468616,0.0555243,93,39,0.0555243,0.0555243,256,54,1,Reconnaissance,Service_Scan
3599353,1526344339,e,1,tcp,1,192.168.100.147,53740,192.168.100.3,53,10,791,FIN,6,1526344350,4085,11.014193,0.000279,0.000101,0.000838,0.000138,0.000369,6,4,436,355,0.817128,0.45396,0.272376,38543,127367,305,1001,715,80,5.07693,4.48826,93,22,0.907919,1.81555,535,198,1,Reconnaissance,Service_Scan
3599354,1526344350,e,1,tcp,1,192.168.100.147,53764,192.168.100.3,53,10,704,FIN,6,1526344350,4124,0.013017,0.013017,0,0.013017,0.013017,0.013017,6,4,418,286,691.403564,384.113098,230.46785,38543,127367,305,1001,715,80,5.07693,4.48826,93,22,768.226,1.81555,535,198,1,Reconnaissance,Service_Scan
3599355,1526344328,e,1,arp,2,192.168.100.149,-1,192.168.100.3,-1,60,3600,CON,2,1526345480,40,1151.99585,4.00E-05,2.20E-05,0.001192,8.00E-06,9.80E-05,30,30,1800,1800,0.051215,0.025174,0.025174,34546,127367,251,1001,256,256,0.0520835,0.0555243,93,16,0.0555243,0.0555243,256,60,1,Reconnaissance,Service_Scan
3599356,1526344345,e,1,tcp,1,192.168.100.147,58072,192.168.100.3,995,24,4184,RST,1,1526344351,4108,6.047343,0.045131,0.04456,0.090263,0.000571,0.089692,14,10,1484,2700,3.803323,2.149704,1.488257,38543,127367,305,1001,715,136,5.07693,4.48826,93,22,3.96869,3.21456,180,43,1,Reconnaissance,Service_Scan
3599357,1526344351,e,1,tcp,1,192.168.100.147,53704,192.168.100.3,80,10,1753,FIN,6,1526344351,4127,0.010046,0.010046,0,0.010046,0.010046,0.010046,5,5,955,798,895.878967,398.168427,398.168427,38543,127367,305,1001,715,230,5.07693,4.48826,93,22,995.421,12.6614,535,198,1,Reconnaissance,Service_Scan
3599358,1526344351,e,1,tcp,1,192.168.100.147,53706,192.168.100.3,80,10,1826,FIN,6,1526344351,4128,0.010277,0.010277,0,0.010277,0.010277,0.010277,5,5,356,1470,875.741943,389.218628,389.218628,38543,127367,305,1001,715,230,5.07693,4.48826,93,22,973.047,12.6614,535,198,1,Reconnaissance,Service_Scan
3599359,1526344351,e,1,tcp,1,192.168.100.147,53708,192.168.100.3,80,10,1332,FIN,6,1526344351,4129,0.009017,0.009017,0,0.009017,0.009017,0.009017,5,5,513,819,998.114685,443.606537,443.606537,38543,127367,305,1001,715,230,5.07693,4.48826,93,22,1109.02,12.6614,535,198,1,Reconnaissance,Service_Scan
3599360,1526344351,e,1,tcp,1,192.168.100.147,53710,192.168.100.3,80,10,1827,FIN,6,1526344351,4130,0.001172,0.001172,0,0.001172,0.001172,0.001172,6,4,443,1384,7679.181152,4266.211914,2559.727051,38543,127367,305,1001,715,230,5.07693,4.48826,93,22,8532.42,12.6614,535,198,1,Reconnaissance,Service_Scan
3599361,1526344351,e,1,tcp,1,192.168.100.147,53712,192.168.100.3,80,10,1294,FIN,6,1526344351,4131,0.000806,0.000806,0,0.000806,0.000806,0.000806,5,5,494,800,11166.25293,4962.778809,4962.778809,38543,127367,305,1001,715,230,5.07693,4.48826,93,22,12406.9,12.6614,535,198,1,Reconnaissance,Service_Scan
3599362,1526344331,e,1,arp,2,192.168.100.148,-1,192.168.100.3,-1,78,4680,CON,2,1526345483,62,1152.921143,5.80E-05,0.000117,0.002276,6.00E-06,0.000769,39,39,2340,2340,0.066787,0.03296,0.03296,35494,127367,267,1001,256,256,0.0676542,0.0555243,93,16,0.0555243,0.0555243,256,78,1,Reconnaissance,Service_Scan
3599363,1526344333,e,1,arp,2,192.168.100.147,-1,192.168.100.3,-1,64,3840,CON,2,1526345486,105,1153.344971,5.20E-05,5.10E-05,0.001677,3.00E-06,0.000309,32,32,1920,1920,0.054624,0.026878,0.026878,38543,127367,305,1001,256,256,0.0554908,0.0555243,93,22,0.0555243,0.0555243,256,64,1,Reconnaissance,Service_Scan
3599364,1526344356,eU,6,udp,3,192.168.100.150,36529,192.168.100.3,32385,1,60,INT,4,1526344356,4140,6.90E-05,6.90E-05,0,6.90E-05,6.90E-05,6.90E-05,1,0,60,0,0,0,0,18784,127367,178,1001,30,1,36231.9,36231.9,93,39,28241.3,14492.8,30,30,1,Reconnaissance,Service_Scan
